paper_id,title,authors,year,venue,url
9d93dd971b392719a2b4c2d147b12943f9d79edf,Approximating k-median via pseudo-approximation,Shi Li; O. Svensson,2012,Symposium on the Theory of Computing,https://www.semanticscholar.org/paper/9d93dd971b392719a2b4c2d147b12943f9d79edf
f38814d36929bbc91010ac77f71bcbbed70a45e9,NavEX: A Multi-Agent Coverage in Non-Convex and Uneven Environments via Exemplar-Clustering,Donipolo Ghimire; Carlos Nieto-Granda; Solmaz S. Kia,2025,arXiv.org,https://www.semanticscholar.org/paper/f38814d36929bbc91010ac77f71bcbbed70a45e9
1fd2be3996ec546b9e00fd80fd9d44c7bd9556be,A Local Search Algorithm for the Radius-Constrained k-Median Problem,Gaojie Chi; Longkun Guo; Chaoqi Jia,2025,Theory of Computing Systems,https://www.semanticscholar.org/paper/1fd2be3996ec546b9e00fd80fd9d44c7bd9556be
fa244348a662ca922a983f216938036cc42183ba,Clustering to Minimize Cluster-Aware Norm Objectives,Martin Herold; Evangelos Kipouridis; Joachim Spoerhase,2024,ACM-SIAM Symposium on Discrete Algorithms,https://www.semanticscholar.org/paper/fa244348a662ca922a983f216938036cc42183ba
d1d1460fffa48461aaeefee85d1c2d10b2aedc1a,Improved Approximation Algorithms for Relational Clustering,Aryan Esmailpour; Stavros Sintos,2024,Proc. ACM Manag. Data,https://www.semanticscholar.org/paper/d1d1460fffa48461aaeefee85d1c2d10b2aedc1a
0993257dd25b0ba266c4c8646a4a19fd216bb323,Large-Scale K-Clustering,Konstantin Voevodski,2024,ACM Transactions on Knowledge Discovery from Data,https://www.semanticscholar.org/paper/0993257dd25b0ba266c4c8646a4a19fd216bb323
5c73f77327dfc2c6e7057c8723735bff0674c694,Parameterized Inapproximability Hypothesis under Exponential Time Hypothesis,V. Guruswami; Bingkai Lin; Xuandi Ren; Yican Sun; Kewen Wu,2024,Symposium on the Theory of Computing,https://www.semanticscholar.org/paper/5c73f77327dfc2c6e7057c8723735bff0674c694
72a8222968e83e02da0a5823f4f9135725d26d70,Low-Distortion Clustering with Ordinal and Limited Cardinal Information,Jakob Burkhardt; Ioannis Caragiannis; K. Fehrs; Matteo Russo; Chris Schwiegelshohn; Sudarshan Shyam,2024,AAAI Conference on Artificial Intelligence,https://www.semanticscholar.org/paper/72a8222968e83e02da0a5823f4f9135725d26d70
5bb675c021f68f7db09a73773799bc5906f3b883,Separating k-Median from the Supplier Version,Aditya Anand; Euiwoong Lee,2024,arXiv.org,https://www.semanticscholar.org/paper/5bb675c021f68f7db09a73773799bc5906f3b883
9f308f8e6d45777448ec1beb7829472ecdb23fe4,Parameterized Inapproximability Hypothesis under ETH,V. Guruswami; Bingkai Lin; Xuandi Ren; Yican Sun; Kewen Wu,2023,Electron. Colloquium Comput. Complex.,https://www.semanticscholar.org/paper/9f308f8e6d45777448ec1beb7829472ecdb23fe4
56e0c6ed5d925e845b93ad201c2678e04710870b,Baby PIH: Parameterized Inapproximability of Min CSP,V. Guruswami; Xuandi Ren; Sai Sandeep,2023,Electron. Colloquium Comput. Complex.,https://www.semanticscholar.org/paper/56e0c6ed5d925e845b93ad201c2678e04710870b
18c7e7a07af7677d910e1f560f9e169357f00d38,"Simple, Scalable and Effective Clustering via One-Dimensional Projections",M. Charikar; Monika Henzinger; Lunjia Hu; Maximilian Vötsch; Erik Waingarten,2023,Neural Information Processing Systems,https://www.semanticscholar.org/paper/18c7e7a07af7677d910e1f560f9e169357f00d38
c160f7b405820307a7010b8761335b424c8100b7,Deterministic Clustering in High Dimensional Spaces: Sketches and Approximation,Vincent Cohen-Addad; David Saulpic; Chris Schwiegelshohn,2023,IEEE Annual Symposium on Foundations of Computer Science,https://www.semanticscholar.org/paper/c160f7b405820307a7010b8761335b424c8100b7
ae13e7155b1b4883b0e0b7e2a548051946e0fe17,Clustering Graphs of Bounded Treewidth to Minimize the Sum of Radius-Dependent Costs,Lukas Drexler; Jan Höckendorff; Joshua Könen; Kevin Schewior,2023,arXiv.org,https://www.semanticscholar.org/paper/ae13e7155b1b4883b0e0b7e2a548051946e0fe17
95118d22316916f0f671a6df99a6fe2f56ec4ce6,Differentially Private Clustering in Data Streams,Alessandro Epasto; Tamalika Mukherjee; Peilin Zhong,2023,arXiv.org,https://www.semanticscholar.org/paper/95118d22316916f0f671a6df99a6fe2f56ec4ce6
697d33d8953865f43af88fb7932e6e9142aa91a2,Approximating Median Points in a Convex Polygon,Reyhaneh Mohammadi; Raghuveer Devulapalli; M. Behroozi,2023,arXiv.org,https://www.semanticscholar.org/paper/697d33d8953865f43af88fb7932e6e9142aa91a2
e48233dda7c2eb6f73f8b570a27649d9bd336f93,Distributed Multirobot Coverage Control of Nonconvex Environments With Guarantees,Armin Sadeghi Yengejeh; A. Asghar; Stephen L. Smith,2023,IEEE Transactions on Control of Network Systems,https://www.semanticscholar.org/paper/e48233dda7c2eb6f73f8b570a27649d9bd336f93
1ef6143d2151862062899a8805bc3b72fb2099e3,Random Cuts are Optimal for Explainable k-Medians,K. Makarychev; Liren Shan,2023,Neural Information Processing Systems,https://www.semanticscholar.org/paper/1ef6143d2151862062899a8805bc3b72fb2099e3
816958a22d3d9e7c74d8e9e93c2f51be044dfa1b,A new clustering algorithm based on connectivity,Jiaqiang Wan; K. Zhang; Zhenpeng Guo; Duoqian Miao,2023,Applied intelligence (Boston),https://www.semanticscholar.org/paper/816958a22d3d9e7c74d8e9e93c2f51be044dfa1b
2b3937f2c7998f70c098926f86a48f2fa8a745f2,Online k-Median with Consistent Clusters,Benjamin Moseley; Heather Newman; K. Pruhs,2023,"International Workshop and International Workshop on Approximation, Randomization, and Combinatorial Optimization. Algorithms and Techniques",https://www.semanticscholar.org/paper/2b3937f2c7998f70c098926f86a48f2fa8a745f2
303b3136bc41573e9b8f046c567527f305582dab,Coresets for Clustering in Geometric Intersection Graphs,Sayan Bandyapadhyay; F. Fomin; Tanmay Inamdar,2023,International Symposium on Computational Geometry,https://www.semanticscholar.org/paper/303b3136bc41573e9b8f046c567527f305582dab
aef50e62f3dd80d02658d137a58102da6595e2f3,On parameterized approximation algorithms for balanced clustering,Xiangya Kong; Zhen Zhang; Qilong Feng,2023,Journal of combinatorial optimization,https://www.semanticscholar.org/paper/aef50e62f3dd80d02658d137a58102da6595e2f3
a018a348bfb3072d80bbbb5430407ed82405ad44,"Which Lp norm is the fairest? Approximations for fair facility location across all ""p""",Swati Gupta; Jai Moondra; Mohit Singh,2022,ACM Conference on Economics and Computation,https://www.semanticscholar.org/paper/a018a348bfb3072d80bbbb5430407ed82405ad44
155673911be8ae9bb7e826683626a6fd069ab93b,An O(loglog n)-Approximation for Submodular Facility Location,F. Abbasi; Marek Adamczyk; Miguel Bosch-Calvo; J. Byrka; F. Grandoni; Krzysztof Sornat; Antoine Tinguely,2022,"International Colloquium on Automata, Languages and Programming",https://www.semanticscholar.org/paper/155673911be8ae9bb7e826683626a6fd069ab93b
e3fc5f9e33f42d893241b993f8d55d8989745f65,Improved approximation algorithms for solving the squared metric k-facility location problem,Zhen Zhang; Qilong Feng; Junyu Huang; Jianxin Wang,2022,Theoretical Computer Science,https://www.semanticscholar.org/paper/e3fc5f9e33f42d893241b993f8d55d8989745f65
7d254ca5d5a7cf235224eb3d11325921418bf1fa,Improved Bi-point Rounding Algorithms and a Golden Barrier for k-Median,Kishen N. Gowda; Thomas W. Pensyl; A. Srinivasan; Khoa Trinh,2022,ACM-SIAM Symposium on Discrete Algorithms,https://www.semanticscholar.org/paper/7d254ca5d5a7cf235224eb3d11325921418bf1fa
ab398a1b581ae282ffa4f644f3b01f5b84323ad3,Algorithms with Prediction Portfolios,M. Dinitz; Sungjin Im; Thomas Lavastida; Benjamin Moseley; Sergei Vassilvitskii,2022,Neural Information Processing Systems,https://www.semanticscholar.org/paper/ab398a1b581ae282ffa4f644f3b01f5b84323ad3
67286d7ebdea4fe940af56ddb8e2f3a57813d641,LP-based approximation for uniform capacitated facility location problem,Sapna Grover; Neelima Gupta; S. Khuller,2022,Discrete Optimization,https://www.semanticscholar.org/paper/67286d7ebdea4fe940af56ddb8e2f3a57813d641
b667b3a8ffb1bcb6b9a8e626025d2594d835a77d,Breaching the 2 LMP Approximation Barrier for Facility Location with Applications to k-Median,Vincent Cohen-Addad; F. Grandoni; Euiwoong Lee; Chris Schwiegelshohn,2022,ACM-SIAM Symposium on Discrete Algorithms,https://www.semanticscholar.org/paper/b667b3a8ffb1bcb6b9a8e626025d2594d835a77d
0fb00f32b7b616f5e83e183b59d33c57b666bba3,Approximation Algorithms for Continuous Clustering and Facility Location Problems,Deeparnab Chakrabarty; Maryam Negahbani; Ankita Sarkar,2022,Embedded Systems and Applications,https://www.semanticscholar.org/paper/0fb00f32b7b616f5e83e183b59d33c57b666bba3
324a6d0f5bfc4b70ff584213fc025c7139d7a414,Constant-Factor Approximation Algorithms for Socially Fair k-Clustering,Mehrdad Ghadiri; Mohit Singh; S. Vempala,2022,arXiv.org,https://www.semanticscholar.org/paper/324a6d0f5bfc4b70ff584213fc025c7139d7a414
982a617e8e3048e7731ee867f30f3efb99b0d064,Better guarantees for k-median with service installation costs,Zhen Zhang; Yipeng Zhou; Shaoqian Yu,2022,Theoretical Computer Science,https://www.semanticscholar.org/paper/982a617e8e3048e7731ee867f30f3efb99b0d064
0835c1e373a884a2f59d3dee9351e8ad031c8f69,"Improved approximations for Euclidean k-means and k-median, via nested quasi-independent sets",Vincent Cohen-Addad; Hossein Esfandiari; V. Mirrokni; Shyam Narayanan,2022,Symposium on the Theory of Computing,https://www.semanticscholar.org/paper/0835c1e373a884a2f59d3dee9351e8ad031c8f69
082578a4db88900ae48ac405425543f4bcc54892,Constant factor approximations for Lower and Upper bounded Clusterings,Neelima Gupta; Sapna Grover; Rajni Dabas,2022,arXiv.org,https://www.semanticscholar.org/paper/082578a4db88900ae48ac405425543f4bcc54892
cffd0b65635dee53babc0a1543303e68f1d20d9c,An approximation algorithm for lower-bounded k-median with constant factor,Xiaoliang Wu; Feng Shi; Yutian Guo; Zhen Zhang; Junyu Huang; Jianxin Wang,2022,Science China Information Sciences,https://www.semanticscholar.org/paper/cffd0b65635dee53babc0a1543303e68f1d20d9c
0b02637eabcc140f865253ffc785e47903bcadfd,Towards optimal lower bounds for k-median and k-means coresets,Vincent Cohen-Addad; Kasper Green Larsen; David Saulpic; Chris Schwiegelshohn,2022,Symposium on the Theory of Computing,https://www.semanticscholar.org/paper/0b02637eabcc140f865253ffc785e47903bcadfd
d19836c92103d4693e7fe1e1d4257050411ed7e6,k-Clustering with Fair Outliers,Matteo Almanza; Alessandro Epasto; A. Panconesi; Giuseppe Re,2022,Web Search and Data Mining,https://www.semanticscholar.org/paper/d19836c92103d4693e7fe1e1d4257050411ed7e6
bc8031a0ec5784585a864992630165565d2fff1b,Fair Representation Clustering with Several Protected Classes,Zhen Dai; Yury Makarychev; A. Vakilian,2022,"Conference on Fairness, Accountability and Transparency",https://www.semanticscholar.org/paper/bc8031a0ec5784585a864992630165565d2fff1b
f41bdb6e387364a9f1959556af16b58d6faa5b9f,On Clustering with Discounts,Shichuan Deng,2021,Information Processing Letters,https://www.semanticscholar.org/paper/f41bdb6e387364a9f1959556af16b58d6faa5b9f
ceea68175d841a9b6ec8306469f97c52fcf268dd,Approximating Fair Clustering with Cascaded Norm Objectives,E. Chlamtác; Yury Makarychev; A. Vakilian,2021,ACM-SIAM Symposium on Discrete Algorithms,https://www.semanticscholar.org/paper/ceea68175d841a9b6ec8306469f97c52fcf268dd
15591663fecfc34035a47ca7d71d0d16188c71fd,Discrete Facility Location in Machine Learning,I. Vasilyev; A. Ushakov,2021,Journal of Applied and Industrial Mathematics,https://www.semanticscholar.org/paper/15591663fecfc34035a47ca7d71d0d16188c71fd
bd790b07c7e381ec7cdf64351cc4c88533b72671,Clustering for Private Interest-based Advertising,Alessandro Epasto; Andrés Muñoz Medina; Steven Avery; Yijian Bai; R. Busa-Fekete; C. Carey; Ya Gao; David Guthrie; Subham Ghosh; James Ioannidis; Junyi Jiao; Jakub Lacki; Jason Lee; Arne Mauser; Brian Milch; V. Mirrokni; Deepak Ravichandran; Wei Shi; Max Spero; Yunting Sun; Umar Syed; Sergei Vassilvitskii; Shuo Wang,2021,Knowledge Discovery and Data Mining,https://www.semanticscholar.org/paper/bd790b07c7e381ec7cdf64351cc4c88533b72671
9cc3624f19274948d5612897f7e3687e6042294c,FPT Approximation for Fair Minimum-Load Clustering,Sayan Bandyapadhyay; F. Fomin; P. Golovach; Nidhi Purohit; Kirill Simonov,2021,International Symposium on Parameterized and Exact Computation,https://www.semanticscholar.org/paper/9cc3624f19274948d5612897f7e3687e6042294c
bc2921c540fa770bbbbf1d7cb901fab89e437143,Lossy Kernelization of Same-Size Clustering,Sayan Bandyapadhyay; F. Fomin; P. Golovach; Nidhi Purohit; Kirill Simonov,2021,Theory of Computing Systems,https://www.semanticscholar.org/paper/bc2921c540fa770bbbbf1d7cb901fab89e437143
04ac3d60588baad880ed967c22c549884c964a4d,Differentially-Private Sublinear-Time Clustering,Jeremiah Blocki; Elena Grigorescu; Tamalika Mukherjee,2021,International Symposium on Information Theory,https://www.semanticscholar.org/paper/04ac3d60588baad880ed967c22c549884c964a4d
1d45d91aa2d13d45620a949b719278c8038ea849,Near-optimal Algorithms for Explainable k-Medians and k-Means,K. Makarychev; Liren Shan,2021,International Conference on Machine Learning,https://www.semanticscholar.org/paper/1d45d91aa2d13d45620a949b719278c8038ea849
ffcce4e4db4a0a4bd3d4ca654d1aec0d57346053,Tight FPT Approximation for Socially Fair Clustering,Dishant Goyal; Ragesh Jaiswal,2021,Information Processing Letters,https://www.semanticscholar.org/paper/ffcce4e4db4a0a4bd3d4ca654d1aec0d57346053
07e5c6faa5e13938dc6742c52c4fb11a2418ed58,Efficient Online Learning for Dynamic k-Clustering,Dimitris Fotakis; G. Piliouras; Stratis Skoulakis,2021,International Conference on Machine Learning,https://www.semanticscholar.org/paper/07e5c6faa5e13938dc6742c52c4fb11a2418ed58
26719d4caa86633292da378abad6ee6b7480502b,Universal Algorithms for Clustering Problems,Arun Ganesh; B. Maggs; Debmalya Panigrahi,2021,"International Colloquium on Automata, Languages and Programming",https://www.semanticscholar.org/paper/26719d4caa86633292da378abad6ee6b7480502b
939c673b2da4494b35320b896f686768e72df0af,A Constant Approximation Algorithm for Sequential No-Substitution k-Median Clustering under a Random Arrival Order,Tom Hess; Michal Moshkovitz; Sivan Sabato,2021,Neural Information Processing Systems,https://www.semanticscholar.org/paper/939c673b2da4494b35320b896f686768e72df0af
936664c00743b6d4081d9647777deada44f78e4c,Outliers Detection Is Not So Hard: Approximation Algorithms for Robust Clustering Problems Using Local Search Techniques,Yishui Wang; R. Möhring; Chenchen Wu; Dachuan Xu; Dongmei Zhang,2020,arXiv.org,https://www.semanticscholar.org/paper/936664c00743b6d4081d9647777deada44f78e4c
a4d3ff748a1032f231227cb95ec07a6a530cf7e4,Hardness of Approximation of Euclidean k-Median,Anup Bhattacharya; Dishant Goyal; Ragesh Jaiswal,2020,"International Workshop and International Workshop on Approximation, Randomization, and Combinatorial Optimization. Algorithms and Techniques",https://www.semanticscholar.org/paper/a4d3ff748a1032f231227cb95ec07a6a530cf7e4
44e6a2108d9913d762921694f6b1a1e3fdfdb70d,Ordered $k$-Median with Outliers and Fault-Tolerance,Shichuan Deng; Qianfan Zhang,2020,,https://www.semanticscholar.org/paper/44e6a2108d9913d762921694f6b1a1e3fdfdb70d
c58192b46582e61092ace00091ced9c4086c9e8e,Solving the p-median problem on regular and lattice networks,R. Church; Shaohua Wang,2020,Computers & Operations Research,https://www.semanticscholar.org/paper/c58192b46582e61092ace00091ced9c4086c9e8e
310ba1acb99e8011b6bc73f415203adc07929006,Structural Iterative Rounding for Generalized k-Median Problems,Anupam Gupta; Benjamin Moseley; Rudy Zhou,2020,"International Colloquium on Automata, Languages and Programming",https://www.semanticscholar.org/paper/310ba1acb99e8011b6bc73f415203adc07929006
7a5ccda438d2f9ed9ee53d48d21e6430cd63c9fc,A survey on theory and algorithms for bm$k$-means problems,D. Zhang; Zhenning Zhang; Li Min; Dachuan Xu,2020,Scientia Sinica Mathematica,https://www.semanticscholar.org/paper/7a5ccda438d2f9ed9ee53d48d21e6430cd63c9fc
6727750540a049a680e27e863be9c684782c2473,Tight Approximation for the Minimum Bottleneck Generalized Matching Problem,Julián Mestre; Nicolas Stier-Moses,2020,International Computing and Combinatorics Conference,https://www.semanticscholar.org/paper/6727750540a049a680e27e863be9c684782c2473
cc9b890dd9350fb134bec49a4a27ad0004e7dbbb,Approximation Algorithms for the Lower-Bounded k-Median and Its Generalizations,Lu Han; C. Hao; Chenchen Wu; Zhenning Zhang,2020,International Computing and Combinatorics Conference,https://www.semanticscholar.org/paper/cc9b890dd9350fb134bec49a4a27ad0004e7dbbb
fe2261544ea516499c3884b596cc0d06285eee4f,Differentially Private Clustering: Tight Approximation Ratios,Badih Ghazi; Ravi Kumar; Pasin Manurangsi,2020,Neural Information Processing Systems,https://www.semanticscholar.org/paper/fe2261544ea516499c3884b596cc0d06285eee4f
b635d250c623c987fcbc023067c9a968b2705975,"Consistent k-Median: Simpler, Better and Robust",Xiangyu Guo; Janardhan Kulkarni; Shi Li; Jiayi Xian,2020,International Conference on Artificial Intelligence and Statistics,https://www.semanticscholar.org/paper/b635d250c623c987fcbc023067c9a968b2705975
703b9643d93767df257004cd6a7f79ee572ab2ac,Approximation Algorithms for the Lower-Bounded Knapsack Median Problem,Lu Han; C. Hao; Chenchen Wu; Zhenning Zhang,2020,Algorithmic Applications in Management,https://www.semanticscholar.org/paper/703b9643d93767df257004cd6a7f79ee572ab2ac
6a64dc0cba55d228899b81da6eaa06c02c9c3c4e,Relational Algorithms for k-means Clustering,Benjamin Moseley; K. Pruhs; Alireza Samadian; Yuyan Wang,2020,"International Colloquium on Automata, Languages and Programming",https://www.semanticscholar.org/paper/6a64dc0cba55d228899b81da6eaa06c02c9c3c4e
773b786d8bd3006b1f872a650ebb5b2d3e559489,FPT Approximation for Constrained Metric k-Median/Means,Dishant Goyal; Ragesh Jaiswal; Amit Kumar,2020,International Symposium on Parameterized and Exact Computation,https://www.semanticscholar.org/paper/773b786d8bd3006b1f872a650ebb5b2d3e559489
8d6364d1432b186fb735cbcb80575116228c9137,Approximation algorithms for spherical k-means problem using local search scheme,D. Zhang; Y. Cheng; Min Li; Yishui Wang; Dachuan Xu,2020,Theoretical Computer Science,https://www.semanticscholar.org/paper/8d6364d1432b186fb735cbcb80575116228c9137
9f64a716ab36deb3fd472068b3f2d6a289ec47e8,Approximation Algorithms for Clustering with Dynamic Points,Shichuan Deng; Jian Li; Y. Rabani,2020,Embedded Systems and Applications,https://www.semanticscholar.org/paper/9f64a716ab36deb3fd472068b3f2d6a289ec47e8
6ba823a0ccac36515320a0939c6516d2174832f1,Fair Clustering via Equitable Group Representations,Mohsen Abbasi; Aditya Bhaskara; S. Venkatasubramanian,2020,"Conference on Fairness, Accountability and Transparency",https://www.semanticscholar.org/paper/6ba823a0ccac36515320a0939c6516d2174832f1
ee266b6db7c5f95944ae4e53ce5a26159ea4adb3,Sliding Window Algorithms for k-Clustering Problems,Michele Borassi; Alessandro Epasto; Silvio Lattanzi; Sergei Vassilvitskii; Morteza Zadimoghaddam,2020,Neural Information Processing Systems,https://www.semanticscholar.org/paper/ee266b6db7c5f95944ae4e53ce5a26159ea4adb3
9792612222d58fefde9c7aef95f95e9d535bf8a1,Exact Recovery of Mangled Clusters with Same-Cluster Queries,M. Bressan; Nicolò Cesa-Bianchi; Silvio Lattanzi; Andrea Paudice,2020,Neural Information Processing Systems,https://www.semanticscholar.org/paper/9792612222d58fefde9c7aef95f95e9d535bf8a1
bbd3656ab5f393ec095247ff87500a628dc3d8ec,Approximation Algorithms for Distributed Multi-Robot Coverage in Non-Convex Environments,Armin Sadeghi; A. Asghar; Stephen L. Smith,2020,Workshop on the Algorithmic Foundations of Robotics,https://www.semanticscholar.org/paper/bbd3656ab5f393ec095247ff87500a628dc3d8ec
bc5a9ea1d4efe985d3120f8d70eef808d05c489e,k-Median clustering under discrete Fréchet and Hausdorff distances,Abhinandan Nath; Erin Taylor,2020,International Symposium on Computational Geometry,https://www.semanticscholar.org/paper/bc5a9ea1d4efe985d3120f8d70eef808d05c489e
b8e7d5157c6ad548b5ad444f7eae1b07f5579776,Fully-Dynamic Coresets,Monika Henzinger; S. Kale,2020,Embedded Systems and Applications,https://www.semanticscholar.org/paper/b8e7d5157c6ad548b5ad444f7eae1b07f5579776
8db45eed427f1db66a49022983f9bae217607013,(Individual) Fairness for k-Clustering,S. Mahabadi; A. Vakilian,2020,International Conference on Machine Learning,https://www.semanticscholar.org/paper/8db45eed427f1db66a49022983f9bae217607013
71e3b8b4b987faf7dbfbaf40624869bf2465eb8b,The Distance-Constrained Matroid Median Problem,Naoyuki Kamiyama,2020,Algorithmica,https://www.semanticscholar.org/paper/71e3b8b4b987faf7dbfbaf40624869bf2465eb8b
2d74d7b7e56dbd8ac7fcd75c75d29191edd124ae,An approximation algorithm for stochastic multi-level facility location problem with soft capacities,Chenchen Wu; D. Du; Yue Kang,2020,Journal of combinatorial optimization,https://www.semanticscholar.org/paper/2d74d7b7e56dbd8ac7fcd75c75d29191edd124ae
0491e42fa5011a22769931b1fc0164235e5d9334,Fair Correlation Clustering,Sara Ahmadian; Alessandro Epasto; Ravi Kumar; Mohammad Mahdian,2020,International Conference on Artificial Intelligence and Statistics,https://www.semanticscholar.org/paper/0491e42fa5011a22769931b1fc0164235e5d9334
1d2c839ee2480196a8ce2f24e25fee579d8fb20e,An improved (1+1) evolutionary algorithm for k-median clustering problem with performance guarantee,Zhengxin Huang; Yuren Zhou; Xiaoyun Xia; Xinsheng Lai,2020,,https://www.semanticscholar.org/paper/1d2c839ee2480196a8ce2f24e25fee579d8fb20e
1a06223da90ec4024b89000477cd6feabacb1095,Cache Optimization Models and Algorithms,G. Paschos; G. Iosifidis; G. Caire,2019,Foundations and Trends in Communications and Information Theory,https://www.semanticscholar.org/paper/1a06223da90ec4024b89000477cd6feabacb1095
3896daece4c8a8adb2d36b13ccd52369e6c41d9e,"Tight Running Time Lower Bounds for Strong Inapproximability of Maximum k-Coverage, Unique Set Cover and Related Problems (via t-Wise Agreement Testing Theorem)",Pasin Manurangsi,2019,ACM-SIAM Symposium on Discrete Algorithms,https://www.semanticscholar.org/paper/3896daece4c8a8adb2d36b13ccd52369e6c41d9e
a2fa55c5e1f5ae0e5ff764c89e0eae251c58e78a,Local Search Approximation Algorithms for the Spherical k-Means Problem,Dongmei Zhang; Y. Cheng; Min Li; Yishui Wang; Dachuan Xu,2019,Algorithmic Applications in Management,https://www.semanticscholar.org/paper/a2fa55c5e1f5ae0e5ff764c89e0eae251c58e78a
d603a3083ec02ce134b226b68089d6883e69637d,A Computational Comparison of Parallel and Distributed K-median Clustering Algorithms on Large-Scale Image Data,A. Ushakov; I. Vasil'ev,2019,Motor,https://www.semanticscholar.org/paper/d603a3083ec02ce134b226b68089d6883e69637d
8ba2f12bc2b1ae01913d5e79a89c47bb69cc464c,Joint Representative Selection and Feature Learning: A Semi-Supervised Approach,Suchen Wang; Jingjing Meng; Junsong Yuan; Yap-Peng Tan,2019,Computer Vision and Pattern Recognition,https://www.semanticscholar.org/paper/8ba2f12bc2b1ae01913d5e79a89c47bb69cc464c
ac886685a1fd17c5496d9770b9ceae341e663739,A Practical Framework for Solving Center-Based Clustering with Outliers,Hu Ding; Haikuo Yu,2019,arXiv.org,https://www.semanticscholar.org/paper/ac886685a1fd17c5496d9770b9ceae341e663739
0c51d07de1273aad0a8bef006cb319feff9afef6,The Effectiveness of Uniform Sampling for Center-Based Clustering with Outliers,Hu Ding; Jiawei Huang; Haikuo Yu,2019,,https://www.semanticscholar.org/paper/0c51d07de1273aad0a8bef006cb319feff9afef6
c3698bb0a616c0fd9575735e0c07f539427746ed,Coverage Control for Multiple Event Types with Heterogeneous Robots,Armin Sadeghi; Stephen L. Smith,2019,IEEE International Conference on Robotics and Automation,https://www.semanticscholar.org/paper/c3698bb0a616c0fd9575735e0c07f539427746ed
